,Molecule ID,Solvent-Combo,Method Name,Method Category,File Name,Predicted logD,Experimental logD,Absolute Error
958,SAMPL8-10,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,5.89,0.1,5.79
959,SAMPL8-9,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,5.75,-0.8,6.55
960,SAMPL8-6,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.72,-0.1,1.82
961,SAMPL8-5,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,2.13,0.1,2.03
962,SAMPL8-3,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,0.75,-0.8,1.55
963,SAMPL8-1,Ethyl acetate-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,4.48,0.3,4.180000000000001
964,SAMPL8-5,Cyclohexane-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,-0.7,-1.1,0.40000000000000013
965,SAMPL8-16,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.7,-0.4,2.1
966,SAMPL8-14,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,0.25,-1.0,1.25
967,SAMPL8-12,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,0.34,-0.7,1.04
968,SAMPL8-10,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.51,-0.6,2.11
969,SAMPL8-9,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,2.41,-0.1,2.5100000000000002
970,SAMPL8-7,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.09,-1.3,2.39
971,SAMPL8-6,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,-0.35,-0.4,0.050000000000000044
972,SAMPL8-5,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,-0.21,-0.5,0.29000000000000004
973,SAMPL8-1,Octanol-water,RFE-uESE-exp,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_exp,1.01,0.8,0.20999999999999996
974,SAMPL8-16,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-0.38,-0.4,0.020000000000000018
975,SAMPL8-14,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-2.76,-1.0,1.7599999999999998
976,SAMPL8-12,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-2.01,-0.7,1.3099999999999998
977,SAMPL8-10,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,0.01,-0.6,0.61
978,SAMPL8-9,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-1.08,-0.1,0.9800000000000001
979,SAMPL8-7,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-1.56,-1.3,0.26
980,SAMPL8-6,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-0.78,-0.4,0.38
981,SAMPL8-5,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-0.24,-0.5,0.26
982,SAMPL8-1,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2,-1.54,0.8,2.34
983,SAMPL8-16,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,-0.91,-0.4,0.51
984,SAMPL8-14,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,0.12,-1.0,1.12
985,SAMPL8-12,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,-0.65,-0.7,0.04999999999999993
986,SAMPL8-10,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,2.71,-0.6,3.31
987,SAMPL8-9,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,-0.5,-0.1,0.4
988,SAMPL8-7,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,-0.06,-1.3,1.24
989,SAMPL8-6,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,-1.01,-0.4,0.61
990,SAMPL8-5,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,-0.53,-0.5,0.030000000000000027
991,SAMPL8-1,Octanol-water,UCR-MLR06,Empirical,logD-UCRMLR06-7,-0.52,0.8,1.32
992,SAMPL8-16,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,-0.38,-0.4,0.020000000000000018
993,SAMPL8-14,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,-0.09,-1.0,0.91
994,SAMPL8-12,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.37,-0.7,1.0699999999999998
995,SAMPL8-10,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,1.48,-0.6,2.08
996,SAMPL8-9,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.41,-0.1,0.51
997,SAMPL8-7,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.47,-1.3,1.77
998,SAMPL8-6,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,-0.13,-0.4,0.27
999,SAMPL8-5,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.07,-0.5,0.5700000000000001
1000,SAMPL8-1,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.63,0.8,0.17000000000000004
1001,SAMPL8-16,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-1.05,-0.4,0.65
1002,SAMPL8-14,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-2.42,-1.0,1.42
1003,SAMPL8-12,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-1.91,-0.7,1.21
1004,SAMPL8-10,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,0.75,-0.6,1.35
1005,SAMPL8-9,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-1.0,-0.1,0.9
1006,SAMPL8-7,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-1.42,-1.3,0.11999999999999988
1007,SAMPL8-6,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-0.07,-0.4,0.33
1008,SAMPL8-5,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-1.78,-0.5,1.28
1009,SAMPL8-1,Octanol-water,UCR-MLR0B,Empirical,logD-UCRMLR0-6,-1.54,0.8,2.34
1010,SAMPL8-16,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,-1.05,-0.4,0.65
1011,SAMPL8-14,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,0.25,-1.0,1.25
1012,SAMPL8-12,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,0.47,-0.7,1.17
1013,SAMPL8-10,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,2.22,-0.6,2.8200000000000003
1014,SAMPL8-9,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,0.49,-0.1,0.59
1015,SAMPL8-7,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,0.61,-1.3,1.9100000000000001
1016,SAMPL8-6,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,0.58,-0.4,0.98
1017,SAMPL8-5,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,-1.47,-0.5,0.97
1018,SAMPL8-1,Octanol-water,UCR-MLR0,Empirical,logD-UCRMLR0-5,0.63,0.8,0.17000000000000004
1019,SAMPL8-16,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-0.38,-0.4,0.020000000000000018
1020,SAMPL8-14,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-2.76,-1.0,1.7599999999999998
1021,SAMPL8-12,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-2.01,-0.7,1.3099999999999998
1022,SAMPL8-10,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,0.01,-0.6,0.61
1023,SAMPL8-9,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-1.08,-0.1,0.9800000000000001
1024,SAMPL8-7,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-1.56,-1.3,0.26
1025,SAMPL8-6,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-0.78,-0.4,0.38
1026,SAMPL8-5,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-0.24,-0.5,0.26
1027,SAMPL8-1,Octanol-water,UCR-PLS3B,Empirical,logD-UCRPLS3-2_gplfkzn,-1.54,0.8,2.34
1028,SAMPL8-16,Cyclohexane-DMF,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,-5.3,-1.3,4.0
1029,SAMPL8-6,Cyclohexane-DMF,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,-5.77,0.0,5.77
1030,SAMPL8-1,Cyclohexane-DMF,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,-4.6,-0.7,3.8999999999999995
1031,SAMPL8-16,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,2.11,-1.2,3.3099999999999996
1032,SAMPL8-10,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.16,-0.9,7.0600000000000005
1033,SAMPL8-6,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.36,-0.2,5.5600000000000005
1034,SAMPL8-5,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.62,0.0,4.62
1035,SAMPL8-5,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.65,0.0,5.65
1036,SAMPL8-1,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.63,0.1,5.53
1037,SAMPL8-17,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.03,-0.8,5.83
1038,SAMPL8-16,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.99,-0.3,4.29
1039,SAMPL8-14,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.53,0.1,5.430000000000001
1040,SAMPL8-12,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.19,-0.4,4.590000000000001
1041,SAMPL8-10,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,7.42,0.0,7.42
1042,SAMPL8-9,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.86,0.4,5.46
1043,SAMPL8-7,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,2.85,-0.4,3.25
1044,SAMPL8-7,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.84,-0.4,5.24
1045,SAMPL8-6,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,7.44,-0.5,7.94
1046,SAMPL8-5,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.58,-0.4,5.98
1047,SAMPL8-5,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.11,-0.4,6.510000000000001
1048,SAMPL8-3,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.83,-0.6,6.43
1049,SAMPL8-1,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.25,-0.2,6.45
1050,SAMPL8-5,Cyclohexane-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.61,-1.1,4.71
1051,SAMPL8-5,Cyclohexane-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.45,-1.1,4.550000000000001
1052,SAMPL8-16,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.55,-0.4,3.9499999999999997
1053,SAMPL8-14,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.76,-1.0,4.76
1054,SAMPL8-12,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.31,-0.7,4.01
1055,SAMPL8-10,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.32,-0.6,6.92
1056,SAMPL8-9,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.98,-0.1,5.08
1057,SAMPL8-7,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.8,-1.3,5.1
1058,SAMPL8-7,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.83,-1.3,5.13
1059,SAMPL8-6,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.52,-0.4,5.92
1060,SAMPL8-5,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.96,-0.5,5.46
1061,SAMPL8-5,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.94,-0.5,5.44
1062,SAMPL8-1,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.77,0.8,3.9699999999999998
